200143,07-OCT-19 16.00.00,online,106144,6,7160,565,564,940,Standard,3,ship_when_ready,4,Occasional,73114,4
200144,21-APR-19 14.00.00,online,27665,4,4769,383,382,107,Standard,1,ship_when_ready,8,Occasional,212527,8
200155,03-MAR-19 16.00.00,online,220730,5,5523,552,552,260,Collection,4,ship_when_ready,8,Occasional,62550,8
200178,08-JUN-19 15.00.00,online,177767,4,4379,367,366,887,Collection,4,ship_when_ready,5,Occasional,320590,5
200179,04-MAR-19 08.00.00,online,200673,5,4702,470,470,759,Standard,3,ship_when_ready,3,Regular,290723,3
200181,16-JAN-19 11.00.00,online,60427,7,9484,775,775,466,Standard,3,ship_when_ready,7,Occasional,288209,7
200187,13-JAN-19 14.00.00,online,123373,6,5585,559,558,241,Next_Day,2,ship_when_ready,7,Occasional,82845,7
200189,05-AUG-19 06.00.00,direct,247435,6,7610,567,567,418,Standard,2,ship_when_ready,4,Occasional,319696,4
200193,30-MAY-19 10.00.00,online,111432,3,2886,289,288,831,Standard,4,ship_when_ready,3,Occasional,256742,3
200194,09-MAR-19 22.00.00,online,82775,7,7099,710,709,143,Express,1,ship_asap,8,Business,15521,8
196628,20-FEB-19 21.00.00,online,67668,8,8728,781,781,291,Standard,3,ship_when_ready,3,Prime,273898,3
196629,05-JUL-19 09.00.00,online,191360,6,5974,597,597,503,Next_Day,1,ship_when_ready,8,Occasional,215538,8
196634,20-APR-19 19.00.00,direct,52427,6,6483,648,648,287,Standard,4,ship_when_ready,8,Occasional,23535,8
196649,03-JUN-19 23.30.00,direct,70178,5,6339,474,474,323,Standard,2,ship_asap,8,Occasional,192792,8
196662,23-MAY-19 22.00.00,direct,31011,6,6560,556,556,390,Collection,4,ship_when_ready,3,Occasional,369512,3
196664,09-AUG-19 10.00.00,direct,243699,5,6008,514,513,990,Standard,1,ship_when_ready,9,Occasional,86812,9
196666,27-NOV-19 20.00.00,direct,134637,5,5104,510,510,567,Standard,2,ship_asap,9,Occasional,38773,9
196668,07-JUL-19 14.00.00,online,188766,5,5764,476,476,891,Express,2,ship_when_ready,9,Prime,60523,9
196669,15-DEC-19 07.00.00,direct,235629,4,4275,354,353,672,Next_Day,1,ship_when_ready,6,Occasional,238137,6
196671,26-MAY-19 20.00.00,online,131082,5,6581,520,519,636,Collection,1,ship_when_ready,6,Prime,243487,6
196673,03-AUG-19 16.00.00,online,212902,4,6618,441,441,508,Standard,4,ship_when_ready,4,Prime,243677,4
196689,20-OCT-19 08.00.00,direct,196656,6,7109,639,638,621,Standard,1,ship_when_ready,9,Occasional,135316,9
196692,03-JAN-19 02.00.00,online,123259,3,2513,252,251,646,Standard,3,ship_when_ready,7,Occasional,55842,7
196696,27-JUN-19 17.00.00,direct,12434,3,4004,300,299,227,Collection,4,ship_when_ready,2,Regular,328392,2
196698,04-AUG-19 10.00.00,online,163854,6,8042,640,640,573,Standard,1,ship_when_ready,6,Regular,185325,6
197795,23-OCT-19 10.00.00,online,154266,5,7157,460,459,243,Standard,1,ship_when_ready,9,Occasional,277976,9
197798,15-DEC-19 08.00.00,online,83270,6,7022,592,592,677,Standard,3,ship_when_ready,2,Prime,225010,2
197800,24-OCT-19 19.00.00,direct,57783,5,4984,498,498,60,Standard,1,ship_when_ready,6,Occasional,40658,6
197806,15-DEC-19 21.00.00,online,221489,5,4852,485,485,47,Standard,3,ship_when_ready,2,Occasional,367631,2
197813,27-AUG-19 20.00.00,online,7411,5,5611,456,455,367,Express,1,ship_when_ready,7,Regular,246756,7
197814,10-NOV-19 07.00.00,online,66107,7,9184,677,677,884,Standard,3,ship_when_ready,2,Occasional,371765,2
197823,05-NOV-19 19.00.00,online,41665,4,4031,403,403,475,Standard,4,ship_when_ready,7,Prime,88499,7
197835,10-JAN-19 02.00.00,online,212751,6,8480,632,631,270,Collection,3,ship_when_ready,9,Occasional,140553,9
197843,15-OCT-19 06.00.00,online,19165,4,4494,343,342,454,Next_Day,2,ship_asap,4,Business,215,4
197847,16-MAY-19 16.00.00,direct,101236,5,5489,481,481,775,Standard,3,ship_when_ready,1,Regular,70273,1
197848,20-MAY-19 11.00.00,direct,28041,4,5007,413,413,507,Express,2,ship_asap,3,Business,330258,3
197861,06-APR-19 15.00.00,online,243713,6,7896,562,562,668,Collection,1,ship_when_ready,2,Occasional,341566,2
198957,28-FEB-19 10.00.00,online,222844,4,3698,370,369,397,Collection,2,ship_when_ready,1,Occasional,341470,1
198963,06-FEB-19 20.00.00,direct,83527,5,8190,489,489,865,Standard,4,ship_when_ready,1,Occasional,372912,1
198976,02-APR-19 11.00.00,online,243260,4,4827,417,416,899,Standard,4,ship_when_ready,8,Occasional,237442,8
198986,19-FEB-19 16.00.00,online,73297,4,4484,334,333,1,Standard,4,ship_asap,1,Business,227874,1
199001,24-JUN-19 06.00.00,online,179889,6,5564,556,556,186,Express,2,ship_when_ready,6,Occasional,109287,6
199008,05-NOV-19 10.00.00,online,236338,6,8122,599,599,670,Express,4,ship_when_ready,4,Prime,24076,4
199011,15-NOV-19 22.00.00,direct,97861,5,6344,523,522,472,Express,4,ship_when_ready,4,Occasional,123924,4
199018,30-NOV-19 17.00.00,online,159328,3,5180,302,302,937,Standard,4,ship_when_ready,1,Occasional,242159,1
199019,03-FEB-19 21.00.00,online,37103,6,9028,573,572,659,Standard,1,ship_when_ready,2,Prime,65919,2
199023,11-APR-19 09.00.00,online,69741,6,7705,599,599,6,Standard,3,ship_when_ready,6,Occasional,366240,6
199027,10-AUG-19 03.00.00,direct,216811,6,5619,562,561,982,Standard,4,ship_when_ready,1,Prime,150532,1
200196,08-APR-19 15.00.00,online,53753,3,2370,237,237,998,Standard,1,ship_when_ready,8,Occasional,150447,8
200209,12-FEB-19 16.00.00,online,174636,5,8588,516,515,666,Next_Day,4,ship_when_ready,9,Prime,335190,9
200215,22-FEB-19 07.00.00,direct,82599,4,6195,428,428,936,Express,3,ship_when_ready,9,Occasional,28339,9
200233,15-JUL-19 19.00.00,online,38993,4,7257,434,433,812,Standard,3,ship_when_ready,2,Occasional,102358,2
200242,27-MAR-19 01.00.00,direct,139779,5,6085,513,512,207,Standard,4,ship_when_ready,9,Prime,361827,9
200243,06-AUG-19 12.00.00,direct,185396,6,5852,585,585,593,Express,4,ship_when_ready,8,Occasional,359867,8
200247,06-AUG-19 01.00.00,online,164537,4,4975,431,430,296,Next_Day,2,ship_when_ready,8,Occasional,166065,8
200250,04-SEP-19 02.00.00,online,241407,4,3411,341,341,597,Standard,1,ship_when_ready,3,Occasional,126981,3
200252,22-AUG-19 02.00.00,online,243153,6,5714,571,571,294,Standard,2,ship_when_ready,6,Occasional,5335,6
200255,18-FEB-19 12.00.00,online,71293,7,6745,674,674,283,Standard,1,ship_asap,4,Business,347673,4
196702,17-NOV-19 05.00.00,direct,5695,5,5269,527,526,67,Standard,2,ship_asap,4,Business,98650,4
196705,04-APR-19 07.00.00,direct,37095,7,8814,750,750,180,Standard,1,ship_when_ready,9,Occasional,345173,9
196716,12-SEP-19 15.00.00,direct,240216,5,5327,452,452,876,Collection,2,ship_when_ready,3,Occasional,184831,3
196720,24-FEB-19 02.00.00,direct,113857,5,5528,469,468,388,Standard,2,ship_when_ready,1,Occasional,321652,1
196721,24-JAN-19 01.00.00,direct,59223,5,5688,501,500,675,Collection,3,ship_when_ready,9,Prime,328711,9
196732,28-AUG-19 10.00.00,online,241117,3,7165,333,333,586,Next_Day,3,ship_when_ready,1,Occasional,203113,1
196736,02-AUG-19 04.00.00,online,61475,5,6710,505,505,50,Standard,1,ship_when_ready,5,Prime,191320,5
196741,16-MAR-19 22.00.00,online,109738,6,7864,582,581,781,Standard,1,ship_when_ready,7,Regular,361514,7
196742,10-MAY-19 15.00.00,direct,6938,5,4595,460,459,722,Standard,2,ship_when_ready,2,Prime,124552,2
196749,15-FEB-19 14.00.00,direct,246924,6,8247,562,561,411,Next_Day,1,ship_when_ready,6,Occasional,308063,6
196763,09-APR-19 16.00.00,online,109962,5,5102,510,510,165,Standard,1,ship_when_ready,3,Occasional,227825,3
197872,11-MAY-19 09.00.00,direct,128485,5,5162,516,516,853,Standard,3,ship_asap,7,Business,68067,7
197887,01-DEC-19 07.00.00,direct,5491,7,6989,699,698,880,Standard,3,ship_asap,7,Occasional,150579,7
197888,20-MAR-19 05.00.00,online,12983,5,6028,480,480,575,Standard,3,ship_when_ready,8,Occasional,60931,8
197889,09-SEP-19 06.00.00,direct,164209,5,6151,451,450,391,Next_Day,4,ship_when_ready,4,Occasional,45334,4
197890,03-JUN-19 09.00.00,direct,151333,4,7519,343,342,268,Standard,1,ship_when_ready,7,Occasional,88459,7
197893,01-OCT-19 08.00.00,direct,85711,5,5241,524,524,142,Express,2,ship_when_ready,7,Occasional,302582,7
197898,02-AUG-19 01.00.00,direct,58545,5,6531,545,544,306,Express,2,ship_when_ready,9,Prime,309580,9
197907,08-APR-19 13.00.00,online,20088,6,9354,665,665,954,Next_Day,2,ship_when_ready,9,Prime,35754,9
197912,30-JUL-19 19.00.00,online,129782,5,7552,546,545,701,Express,1,ship_when_ready,8,Prime,161642,8
197919,13-OCT-19 21.00.00,online,35374,5,7566,476,476,43,Next_Day,1,ship_when_ready,7,Prime,145689,7
197924,05-APR-19 19.00.00,direct,65614,5,8066,478,478,319,Standard,1,ship_when_ready,4,Occasional,363864,4
197925,08-JUL-19 11.00.00,online,135582,5,5004,500,500,849,Express,1,ship_when_ready,3,Occasional,177463,3
199054,30-MAY-19 08.00.00,online,12877,5,5710,476,475,7,Express,1,ship_when_ready,7,Occasional,134906,7
199058,19-JUN-19 15.00.00,direct,32209,5,5369,537,536,973,Express,1,ship_asap,1,Occasional,142604,1
199068,18-SEP-19 08.00.00,direct,192257,5,5156,516,515,800,Standard,3,ship_when_ready,8,Prime,89572,8
199069,12-OCT-19 06.00.00,online,43157,5,6985,480,480,755,Standard,1,ship_when_ready,8,Occasional,12391,8
199077,14-AUG-19 19.00.00,online,44432,4,4096,410,409,176,Express,4,ship_when_ready,5,Occasional,15546,5
199082,24-DEC-19 16.00.00,online,139806,6,6886,592,591,579,Next_Day,1,ship_asap,3,Business,281704,3
199083,21-NOV-19 23.30.00,online,217335,3,4541,329,328,474,Collection,3,ship_when_ready,6,Prime,178306,6
199096,28-JUN-19 03.00.00,direct,120521,5,6035,513,512,416,Standard,2,ship_when_ready,2,Occasional,307149,2
199099,10-JAN-19 12.00.00,direct,238509,6,9523,663,663,705,Next_Day,2,ship_when_ready,3,Occasional,342284,3
200277,04-JUN-19 13.00.00,online,90834,6,6972,600,600,228,Standard,3,ship_when_ready,3,Occasional,24155,3
200279,06-MAR-19 03.00.00,online,99152,4,6488,359,358,242,Standard,4,ship_when_ready,8,Prime,39694,8
200285,10-AUG-19 02.00.00,online,185581,4,4366,437,436,637,Standard,2,ship_when_ready,7,Occasional,190625,7
200294,09-MAY-19 14.00.00,online,32542,4,3964,397,396,475,Express,4,ship_asap,7,Business,330858,7
200305,26-FEB-19 12.00.00,direct,14993,6,8354,573,573,848,Standard,4,ship_when_ready,2,Prime,224706,2
200316,06-OCT-19 11.00.00,online,212740,4,4215,422,421,175,Standard,4,ship_when_ready,4,Prime,316847,4
200329,19-MAY-19 03.00.00,online,81830,6,10182,654,654,695,Standard,3,ship_when_ready,2,Occasional,101302,2
200331,23-FEB-19 05.00.00,online,191311,5,4734,473,473,910,Standard,1,ship_when_ready,1,Prime,76459,1
200336,27-JUN-19 09.00.00,online,31075,4,5466,368,367,73,Standard,3,ship_when_ready,1,Occasional,226497,1
196776,28-JAN-19 05.00.00,online,177156,5,7197,511,510,948,Collection,2,ship_when_ready,3,Occasional,359665,3
196788,22-APR-19 20.00.00,direct,119338,3,4083,315,314,394,Standard,4,ship_when_ready,7,Occasional,137436,7
196789,01-AUG-19 02.00.00,direct,82948,5,6619,451,451,430,Standard,3,ship_when_ready,7,Prime,87637,7
196790,20-MAY-19 21.00.00,online,30047,6,6073,607,607,668,Express,4,ship_when_ready,2,Occasional,189021,2
196796,07-AUG-19 23.30.00,online,5894,5,4957,496,495,893,Express,4,ship_asap,2,Occasional,22499,2
196798,03-MAY-19 09.00.00,online,88436,5,7121,551,550,368,Standard,2,ship_when_ready,8,Prime,70773,8
196803,04-JAN-19 13.00.00,direct,153735,5,4704,470,470,840,Collection,2,ship_when_ready,3,Occasional,55387,3
196807,14-JUN-19 01.00.00,direct,218065,5,4744,474,474,697,Express,3,ship_when_ready,4,Occasional,212341,4
196811,09-OCT-19 21.00.00,direct,67588,4,6364,443,443,646,Standard,2,ship_when_ready,7,Occasional,372669,7
196815,06-JUL-19 16.00.00,online,7690,5,5168,517,516,43,Standard,4,ship_when_ready,7,Occasional,255795,7
196816,13-MAR-19 11.00.00,online,22857,6,5650,565,565,546,Standard,1,ship_when_ready,6,Occasional,321201,6
196820,18-APR-19 12.00.00,direct,28632,7,7168,717,716,243,Express,2,ship_when_ready,9,Occasional,80750,9
196831,15-MAY-19 20.00.00,online,38909,6,6689,569,568,683,Standard,4,ship_when_ready,8,Occasional,266599,8
196832,23-DEC-19 10.00.00,online,234592,4,9002,422,421,823,Standard,3,ship_when_ready,4,Occasional,77664,4
196833,24-JUL-19 21.00.00,direct,2939,6,7228,588,587,206,Standard,1,ship_when_ready,8,Occasional,134922,8
196835,06-SEP-19 09.00.00,online,186310,5,5800,502,502,733,Collection,1,ship_when_ready,4,Occasional,175472,4
196836,17-OCT-19 05.00.00,online,72575,7,8120,699,699,662,Collection,1,ship_asap,5,Occasional,45226,5
196843,17-AUG-19 12.00.00,online,169031,4,5993,363,363,56,Standard,1,ship_when_ready,2,Occasional,309289,2
197935,05-OCT-19 07.00.00,online,237720,4,4408,343,342,675,Standard,4,ship_when_ready,9,Occasional,141515,9
197943,07-OCT-19 16.00.00,online,225933,6,7245,642,641,117,Standard,3,ship_asap,9,Business,81372,9
197950,17-MAR-19 09.00.00,online,201954,4,7264,429,428,654,Collection,2,ship_when_ready,6,Occasional,252973,6
197951,27-JUL-19 04.00.00,online,226548,4,6273,423,423,840,Collection,1,ship_when_ready,3,Occasional,273588,3
197952,05-SEP-19 08.00.00,online,72767,4,5470,444,443,323,Standard,4,ship_when_ready,8,Occasional,195706,8
197954,13-AUG-19 03.00.00,direct,71969,7,6883,688,688,230,Express,3,ship_asap,5,Occasional,155320,5
197955,16-JUN-19 03.00.00,online,170986,5,4944,494,494,400,Next_Day,3,ship_asap,4,Occasional,306399,4
197956,04-FEB-19 11.00.00,direct,96247,4,6476,357,357,139,Express,2,ship_when_ready,4,Regular,331031,4
197959,14-JUL-19 10.00.00,direct,60326,7,6860,686,686,941,Express,4,ship_when_ready,5,Regular,5806,5
197960,17-OCT-19 10.00.00,online,43316,5,5341,534,534,77,Standard,2,ship_when_ready,5,Occasional,54194,5
197964,31-JUL-19 07.00.00,online,197701,5,6442,547,547,394,Next_Day,3,ship_when_ready,7,Regular,53421,7
197973,25-APR-19 06.00.00,online,55801,6,6844,589,588,883,Standard,2,ship_when_ready,1,Occasional,178704,1
197978,14-SEP-19 07.00.00,online,26312,5,6209,546,546,482,Collection,2,ship_when_ready,5,Occasional,200646,5
197985,30-JUN-19 20.00.00,direct,217274,5,5804,530,530,521,Next_Day,2,ship_when_ready,8,Occasional,169654,8
198003,12-MAY-19 02.00.00,online,41776,6,7300,618,618,475,Standard,1,ship_when_ready,7,Prime,238713,7
199105,28-JAN-19 08.00.00,direct,20276,5,7024,553,552,524,Collection,3,ship_when_ready,2,Occasional,58413,2
199106,26-OCT-19 18.00.00,online,88061,5,7791,534,534,743,Standard,4,ship_when_ready,5,Occasional,27905,5
199107,08-FEB-19 03.00.00,direct,179886,6,6106,611,610,858,Standard,4,ship_asap,3,Business,317548,3
199112,07-AUG-19 08.00.00,online,44898,7,8847,711,711,144,Standard,4,ship_asap,9,Business,68739,9
199116,03-MAR-19 21.00.00,direct,157943,2,3169,215,214,86,Standard,4,ship_when_ready,5,Occasional,153994,5
199124,05-SEP-19 19.00.00,direct,89400,4,4270,427,427,78,Standard,4,ship_asap,6,Business,135788,6
199142,17-OCT-19 03.00.00,online,40717,6,6414,573,572,622,Standard,2,ship_asap,1,Occasional,165190,1
199144,15-FEB-19 23.30.00,online,142132,5,7111,490,489,409,Collection,2,ship_when_ready,4,Prime,37250,4
199145,19-OCT-19 07.00.00,online,25553,5,6145,526,525,773,Standard,2,ship_when_ready,8,Occasional,332938,8
199154,21-JAN-19 08.00.00,online,242283,5,7440,505,505,972,Standard,2,ship_asap,9,Occasional,308487,9
199155,27-DEC-19 10.00.00,online,5431,5,4637,464,463,232,Next_Day,1,ship_when_ready,7,Prime,339974,7
199156,28-JUN-19 20.00.00,online,143885,3,4016,317,316,902,Express,4,ship_when_ready,2,Occasional,149778,2
199157,10-JAN-19 11.00.00,online,50549,6,6839,589,589,158,Standard,3,ship_when_ready,5,Prime,19858,5
199163,18-AUG-19 16.00.00,direct,172820,6,5699,570,569,455,Standard,1,ship_asap,5,Occasional,238726,5
199168,19-JUL-19 10.00.00,direct,123674,4,4852,414,413,590,Standard,4,ship_when_ready,5,Regular,325420,5
199171,16-NOV-19 09.00.00,online,84355,5,4496,450,449,625,Standard,1,ship_when_ready,4,Occasional,360516,4
200344,21-DEC-19 23.30.00,direct,62909,3,3100,310,310,545,Standard,3,ship_asap,5,Business,296285,5
200345,12-OCT-19 23.30.00,direct,188859,6,5697,570,569,246,Standard,3,ship_when_ready,3,Prime,158172,3
200346,03-DEC-19 01.00.00,online,189967,4,8203,369,368,880,Express,2,ship_asap,7,Occasional,262417,7
200350,10-JUL-19 07.00.00,online,5217,7,6826,682,682,639,Standard,2,ship_when_ready,9,Regular,336207,9
200355,13-OCT-19 08.00.00,online,210102,5,6867,500,500,69,Collection,1,ship_when_ready,6,Regular,219169,6
200357,26-JAN-19 01.00.00,direct,107242,5,6420,531,531,154,Standard,2,ship_when_ready,1,Occasional,292148,1
200358,17-AUG-19 04.00.00,direct,43061,6,7326,624,623,188,Standard,4,ship_when_ready,8,Regular,272449,8
200363,11-MAR-19 21.00.00,online,147861,5,4618,462,461,501,Standard,4,ship_when_ready,6,Occasional,167918,6
200371,25-APR-19 06.00.00,online,165248,5,6664,535,534,332,Standard,2,ship_when_ready,8,Occasional,58492,8
200372,29-SEP-19 04.00.00,online,135970,4,4202,420,420,796,Express,2,ship_asap,4,Business,163732,4
200375,30-DEC-19 05.00.00,online,210248,7,9051,677,677,881,Collection,4,ship_when_ready,8,Occasional,55361,8
200379,14-JUN-19 11.00.00,direct,210879,4,7894,423,422,555,Standard,2,ship_when_ready,6,Occasional,360045,6
200381,17-DEC-19 16.00.00,online,42455,5,5817,464,464,509,Standard,3,ship_when_ready,5,Occasional,56930,5
200390,05-SEP-19 11.00.00,direct,657,6,6786,559,559,252,Collection,1,ship_when_ready,9,Occasional,12734,9
200401,06-OCT-19 13.00.00,online,208519,4,5282,432,431,811,Express,1,ship_when_ready,1,Occasional,165881,1
200403,26-MAY-19 02.00.00,direct,170237,6,7552,628,628,539,Standard,3,ship_when_ready,8,Occasional,145665,8
200405,26-JUL-19 23.30.00,online,46134,6,7943,621,621,228,Express,1,ship_when_ready,3,Occasional,6683,3
200409,09-MAY-19 17.00.00,direct,192645,6,6683,584,584,663,Collection,2,ship_asap,6,Business,282609,6
196850,01-JUL-19 11.00.00,direct,54945,5,5493,549,549,45,Standard,3,ship_asap,9,Occasional,135149,9
196857,24-SEP-19 14.00.00,online,149075,5,6233,503,503,161,Standard,1,ship_when_ready,8,Occasional,6944,8
196864,25-JUL-19 06.00.00,online,242124,3,4712,330,329,963,Next_Day,1,ship_when_ready,9,Prime,345481,9
196868,15-FEB-19 07.00.00,online,71356,5,4997,500,499,394,Express,3,ship_when_ready,7,Occasional,124701,7
196875,26-JAN-19 13.00.00,online,233062,7,7775,683,683,145,Standard,1,ship_when_ready,1,Occasional,225392,1
196876,12-JUL-19 15.00.00,direct,139866,4,6525,422,422,585,Standard,2,ship_asap,9,Occasional,140219,9
196882,06-MAR-19 16.00.00,direct,160642,4,4018,402,401,25,Express,4,ship_when_ready,7,Regular,292814,7
196883,08-MAR-19 20.00.00,direct,145491,6,6124,612,612,807,Next_Day,1,ship_when_ready,6,Occasional,94401,6
196888,23-JUN-19 11.00.00,direct,206656,4,5338,434,433,439,Standard,4,ship_when_ready,7,Occasional,38451,7
196903,28-OCT-19 23.30.00,direct,19721,5,5434,543,543,272,Standard,4,ship_when_ready,2,Occasional,364389,2
196906,21-OCT-19 04.00.00,direct,173742,5,4772,477,477,417,Standard,1,ship_when_ready,3,Occasional,256076,3
198008,27-OCT-19 05.00.00,online,87709,5,4584,458,458,334,Express,3,ship_when_ready,1,Occasional,63882,1
198009,19-MAY-19 13.00.00,direct,185433,4,6389,429,428,552,Standard,3,ship_when_ready,3,Occasional,76812,3
198010,27-JAN-19 19.00.00,direct,112890,5,5719,491,490,429,Express,2,ship_asap,6,Occasional,333605,6
198014,11-NOV-19 17.00.00,online,117461,5,7372,504,503,962,Standard,4,ship_when_ready,8,Occasional,135710,8
198016,21-SEP-19 17.00.00,online,89281,4,5683,414,413,136,Standard,4,ship_when_ready,1,Occasional,217973,1
198023,22-JUN-19 08.00.00,direct,3520,6,10166,557,557,73,Express,4,ship_asap,1,Business,334508,1
198036,24-JUL-19 01.00.00,online,70915,5,7945,524,523,577,Collection,4,ship_when_ready,1,Prime,284894,1
198043,25-MAY-19 17.00.00,online,173002,6,5990,599,599,490,Next_Day,3,ship_when_ready,4,Regular,276250,4
198044,10-JUN-19 12.00.00,online,219263,4,4389,372,371,197,Standard,4,ship_asap,8,Occasional,7836,8
198045,01-DEC-19 21.00.00,online,5768,6,6503,650,650,293,Next_Day,3,ship_when_ready,5,Occasional,264151,5
198052,14-SEP-19 16.00.00,direct,240,5,5424,462,462,396,Next_Day,3,ship_when_ready,9,Occasional,145418,9
198057,13-JUN-19 03.00.00,online,107807,5,4920,492,492,65,Next_Day,1,ship_when_ready,2,Prime,370489,2
198071,19-SEP-19 22.00.00,online,9215,5,8494,500,500,635,Express,3,ship_when_ready,5,Occasional,162871,5
198073,15-AUG-19 12.00.00,online,152050,5,5760,470,470,526,Collection,2,ship_when_ready,4,Occasional,91902,4
198076,12-JUN-19 14.00.00,direct,90135,3,4558,314,314,138,Standard,2,ship_when_ready,3,Occasional,49047,3
199184,18-OCT-19 01.00.00,online,190407,4,4293,429,429,279,Standard,4,ship_when_ready,9,Occasional,38404,9
199193,09-AUG-19 22.00.00,online,77575,5,5543,467,466,967,Standard,4,ship_when_ready,4,Prime,678,4
199196,16-MAY-19 11.00.00,online,74329,6,6414,641,641,478,Standard,4,ship_when_ready,1,Prime,246329,1
199203,01-JAN-19 15.00.00,direct,34701,7,6906,690,690,198,Standard,1,ship_when_ready,9,Occasional,146129,9
199204,10-SEP-19 14.00.00,direct,45927,5,5051,505,505,222,Express,3,ship_when_ready,6,Regular,345774,6
199208,14-MAR-19 03.00.00,online,201570,5,6175,538,538,504,Standard,2,ship_when_ready,9,Prime,188422,9
199209,05-MAR-19 11.00.00,online,76552,4,5238,438,437,709,Next_Day,2,ship_asap,7,Business,95510,7
199210,19-MAY-19 23.30.00,online,17861,5,5793,485,485,104,Collection,3,ship_asap,5,Occasional,260119,5
199218,05-AUG-19 14.00.00,online,174316,5,7201,535,534,286,Express,4,ship_when_ready,7,Occasional,101921,7
199219,23-NOV-19 10.00.00,online,4292,6,7737,566,566,281,Standard,2,ship_when_ready,2,Prime,107080,2
199230,24-APR-19 10.00.00,direct,35490,6,8379,587,587,966,Standard,2,ship_when_ready,3,Occasional,18275,3
199238,01-APR-19 22.00.00,direct,41027,3,3616,228,227,56,Standard,4,ship_when_ready,2,Occasional,267473,2
200417,19-AUG-19 20.00.00,online,248344,5,6388,534,534,475,Standard,4,ship_when_ready,7,Prime,366673,7
200427,29-JUN-19 13.00.00,online,188181,5,6087,497,497,969,Collection,1,ship_when_ready,6,Regular,266716,6
200431,22-OCT-19 03.00.00,online,153006,4,4269,339,338,687,Next_Day,3,ship_when_ready,3,Regular,325937,3
200434,18-MAR-19 12.00.00,online,239769,5,6925,514,513,648,Standard,4,ship_when_ready,9,Occasional,55019,9
200436,22-NOV-19 18.00.00,direct,91784,5,4853,485,485,170,Standard,3,ship_when_ready,8,Occasional,27285,8
200437,15-JAN-19 07.00.00,direct,76053,5,4880,488,488,153,Standard,1,ship_when_ready,9,Regular,150655,9
200438,27-DEC-19 09.00.00,direct,126303,5,5869,451,450,513,Standard,3,ship_when_ready,9,Prime,276442,9
200443,11-NOV-19 01.00.00,direct,235269,5,5299,466,465,126,Next_Day,3,ship_when_ready,9,Regular,343579,9
200447,02-APR-19 21.00.00,online,229711,5,6866,536,536,478,Collection,3,ship_when_ready,1,Prime,65001,1
200449,31-DEC-19 01.00.00,direct,66475,4,5975,387,386,526,Standard,1,ship_when_ready,4,Occasional,3279,4
200450,02-NOV-19 15.00.00,online,64593,7,7242,724,724,108,Express,2,ship_when_ready,9,Prime,317713,9
200455,30-MAY-19 17.00.00,online,40606,5,5455,545,545,304,Collection,3,ship_when_ready,7,Prime,280754,7
200458,22-JUN-19 15.00.00,online,183190,5,6154,495,495,55,Express,3,ship_asap,1,Occasional,321909,1
200461,31-OCT-19 22.00.00,online,133476,4,5057,440,440,897,Standard,3,ship_asap,6,Occasional,258199,6
200465,14-APR-19 03.00.00,online,142327,5,6826,524,524,388,Next_Day,3,ship_when_ready,1,Occasional,46995,1
200467,22-JUN-19 15.00.00,direct,116785,5,6190,524,523,871,Standard,3,ship_when_ready,7,Occasional,65216,7
200472,26-APR-19 17.00.00,online,98268,5,5689,518,518,762,Standard,2,ship_asap,6,Business,112741,6
200473,21-JUN-19 01.00.00,online,164205,5,5412,541,541,672,Next_Day,3,ship_when_ready,6,Occasional,286412,6
200480,13-SEP-19 01.00.00,online,158825,2,2133,117,116,719,Next_Day,3,ship_when_ready,8,Occasional,224946,8
196917,13-SEP-19 09.00.00,online,131874,4,3623,362,362,774,Express,3,ship_when_ready,9,Occasional,331797,9
196918,17-APR-19 07.00.00,direct,249610,6,6139,614,613,907,Express,4,ship_when_ready,7,Prime,18956,7
196921,28-SEP-19 14.00.00,direct,232253,3,2232,224,223,164,Standard,4,ship_when_ready,2,Occasional,267761,2
196925,30-MAR-19 01.00.00,direct,117867,4,7488,441,441,207,Standard,2,ship_when_ready,9,Occasional,13167,9
196931,04-NOV-19 05.00.00,online,178604,7,7051,705,705,959,Standard,1,ship_when_ready,5,Prime,203687,5
196933,18-JUL-19 19.00.00,direct,180199,4,4918,418,417,292,Standard,3,ship_when_ready,4,Occasional,253901,4
196936,26-JUN-19 07.00.00,online,107778,3,3492,256,256,132,Collection,3,ship_when_ready,6,Occasional,212207,6
196937,15-MAR-19 08.00.00,online,53157,5,6042,505,505,861,Standard,4,ship_when_ready,6,Occasional,61196,6
196939,20-AUG-19 23.30.00,online,65023,7,10014,720,720,817,Standard,1,ship_when_ready,7,Regular,227545,7
196942,11-JUL-19 11.00.00,online,233194,5,5874,469,468,235,Collection,3,ship_when_ready,1,Prime,278923,1
196948,09-MAR-19 04.00.00,online,20968,6,9646,585,585,94,Collection,2,ship_when_ready,4,Occasional,153148,4
196953,22-OCT-19 18.00.00,direct,1443,5,6952,484,484,150,Express,2,ship_when_ready,6,Occasional,147158,6
196955,08-AUG-19 03.00.00,online,117466,5,6470,548,547,367,Collection,3,ship_when_ready,7,Prime,47287,7
196973,08-APR-19 01.00.00,direct,199961,5,4685,469,468,707,Standard,1,ship_asap,5,Business,216298,5
196986,08-APR-19 04.00.00,online,83428,4,5540,386,385,736,Express,1,ship_when_ready,7,Occasional,227285,7
196988,25-MAY-19 18.00.00,online,230573,5,6974,499,499,503,Standard,3,ship_when_ready,8,Occasional,338008,8
